# for file format info please take a look at /input/others/txt_file_description.txt

general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
25            0.0005       500           3                output

particles:
# origin             velocity         mass    type     old_force
234.488 18.8113 0     4.36105 -1.55261 0     1     0     -1109.96 -307.903 0     
238.678 21.2845 0     7.16195 0.111357 0     1     0     286.388 45.0651 0     
233.912 25.9351 0     8.90143 9.98278 0     1     0     327.011 20.8813 0     
230.954 28.2148 0     6.11941 -1.5577 0     1     0     79.7825 -399.212 0     
231.377 29.8174 0     -5.06544 4.94644 0     1     0     -1408.03 -591.669 0     
243.223 29.7233 0     17.1123 -0.0638397 0     1     0     38.3402 184.546 0     
237.516 37.6884 0     1.95 13.689 0     1     0     51.8873 37.2269 0     
236.2 32.901 0     6.98968 8.69135 0     1     0     105.963 11.1732 0     
235.838 25.9573 0     10.2158 -4.89074 0     1     0     -299.013 -306.823 0     
241.622 34.1975 0     11.5751 4.589 0     1     0     14.2024 -44.8289 0     
240.997 28.6436 0     -4.01516 1.33292 0     1     0     -120.843 -1978.99 0     
239.384 24.4123 0     -15.1038 -0.394837 0     1     0     131.45 251.123 0     
236.871 34.2743 0     -3.20185 7.63161 0     1     0     -20.6958 -3.71453 0     
252.621 43.3579 0     18.1675 -2.40222 0     1     0     -99.2306 78.5793 0     
233.346 30.9171 0     3.33535 7.49944 0     1     0     -49.6278 533.536 0     
222.156 37.1791 0     13.987 1.19358 0     1     0     -267.362 129.349 0     
236.751 58.4454 0     4.70265 4.02777 0     1     0     -5.91623 -6.25308 0     
221.464 34.5831 0     -5.55468 -0.362286 0     1     0     64.5997 13.176 0     
241.666 50.1908 0     -8.36378 2.86871 0     1     0     -0.349798 -14.4221 0     
232.053 35.2863 0     5.4812 5.77437 0     1     0     -646.834 98.2059 0     
235.204 44.9335 0     6.05306 5.75981 0     1     0     692.249 713.476 0     
230.012 57.137 0     -4.54692 5.47027 0     1     0     25.5366 54.0867 0     
215.151 40.8579 0     8.87494 8.7714 0     1     0     -1.44928 -11.7606 0     
213.612 44.7601 0     -1.08819 -1.90072 0     1     0     0.00780787 -10.9854 0     
233.792 46.7832 0     8.23442 -11.8986 0     1     0     -23.2042 3.64336 0     
236.87 6.78021e-05 0     -7.14504 -0.208416 0     1     0     297.043 -415.663 0     
237.488 0.872563 0     1.23954 -7.07807 0     1     0     -61.6722 -54.1777 0     
236.301 0.820683 0     -1.4192 3.52037 0     1     0     533.903 953.08 0     
234.888 1.91493 0     -5.49099 -10.935 0     1     0     1090.5 1179.25 0     
235.565 2.75096 0     5.75513 1.01958 0     1     0     -232.151 129.848 0     
236.089 3.6066 0     -0.325036 9.06369 0     1     0     264.793 80.7018 0     
236.661 4.47463 0     8.49226 -8.01226 0     1     0     -262.637 -269.44 0     
235.007 5.47465 0     -3.27608 11.1693 0     1     0     -344.818 259.273 0     
237.858 4.51277 0     -5.84345 5.22587 0     1     0     -604.536 182.364 0     
236.948 5.38436 0     8.89225 -0.0623357 0     1     0     504.42 388.091 0     
237.155 10.2148 0     9.15073 6.74813 0     1     0     326.323 -139.595 0     
236.581 9.41238 0     1.79105 4.65598 0     1     0     -332.738 -460.949 0     
234.703 7.24384 0     -0.306202 11.183 0     1     0     951.588 2582.54 0     
237.826 13.7627 0     -2.38794 -2.04456 0     1     0     126.331 -198.089 0     
236.107 10.2685 0     -12.2419 -0.46636 0     1     0     -124.259 210.768 0     
233.874 11.5072 0     -11.7271 -0.619876 0     1     0     184.217 -932.029 0     
236.496 12.1476 0     -0.062613 -2.33288 0     1     0     578.144 65.0623 0     
238.505 12.8812 0     5.80323 8.74034 0     1     0     211.895 107.485 0     
240.482 12.8633 0     5.50831 -7.03996 0     1     0     -79.0071 322.336 0     
241.393 14.4638 0     -15.373 1.1901 0     1     0     815.68 922.64 0     
245.52 16.2564 0     -1.60313 1.73442 0     1     0     289.662 -1361.24 0     
238.245 17.9724 0     0.715244 -3.36476 0     1     0     432.745 -328.538 0     
230.085 18.6238 0     -1.37551 2.61851 0     1     0     284.388 264.154 0     
237.655 19.6787 0     -2.97568 6.18692 0     1     0     -232.465 -311.392 0     
235.535 20.3227 0     4.9268 -0.943648 0     1     0     208.647 551.727 0     
231.122 26.0771 0     2.42391 3.63553 0     1     0     2077.39 1452.48 0     
241.859 19.7959 0     -6.07095 6.10511 0     1     0     -452.227 -431.282 0     
237.431 30.2667 0     -14.3288 -5.69808 0     1     0     -49.4758 32.575 0     
246.859 22.0647 0     0.209235 -0.186105 0     1     0     641.164 -692.543 0     
243.913 21.8827 0     -0.357658 1.89871 0     1     0     85.8385 433.041 0     
238.788 38.2271 0     -12.1378 4.17959 0     1     0     -209 -3.0095 0     
237.699 28.4435 0     1.54751 5.47988 0     1     0     364.904 -444.045 0     
247.615 23.6988 0     4.8157 -4.51381 0     1     0     130.37 482.47 0     
244.358 31.9745 0     0.541745 4.40985 0     1     0     1043.76 627 0     
231.184 63.4044 0     -15.1596 -0.84778 0     1     0     -1.85301 -13.1319 0     
238.259 26.1537 0     -9.10919 17.2414 0     1     0     -286.566 98.5748 0     
244.659 30.5476 0     -2.69037 0.17503 0     1     0     -32.8816 -22.2603 0     
266.888 58.3731 0     15.8014 -9.7982 0     1     0     3.08048 -5.35927 0     
237.382 32.5914 0     -9.16092 10.4422 0     1     0     28.1869 223.984 0     
233.203 36.4986 0     8.39964 -1.06831 0     1     0     -71.6345 48.4206 0     
234.567 38.6783 0     2.41403 6.76509 0     1     0     73.8747 -5.63855 0     
232.328 46.7102 0     -2.2239 11.75 0     1     0     281.335 -14.9263 0     
231.992 28.423 0     -4.64159 4.68838 0     1     0     33.0998 -129.465 0     
228.602 39.6928 0     -2.95447 1.50773 0     1     0     -19.4366 2.50085 0     
243.948 35.5958 0     0.646418 -11.5488 0     1     0     -36.5977 -104.365 0     
248.979 63.1283 0     9.05446 -0.845956 0     1     0     23.648 76.5007 0     
263.248 71.9815 0     17.1795 5.0731 0     1     0     -0.0194278 -12.4665 0     
215.75 52.9253 0     5.67451 -16.5731 0     1     0     669.703 -316.011 0     
233.004 35.2494 0     -4.55284 1.77647 0     1     0     643.727 -52.4533 0     
246.596 44.9588 0     -14.1549 0.230551 0     1     0     -310.952 361.262 0     
237.929 0.000172262 0     -6.25126 -0.00819475 0     1     0     -136.646 -662.711 0     
238.254 1.67335 0     0.349529 10.5091 0     1     0     -310.263 1106.09 0     
238.892 2.76968 0     4.16901 -5.0433 0     1     0     700.18 -117.34 0     
235.995 1.86294 0     -1.71841 -4.83872 0     1     0     146.149 -52.3472 0     
238.232 3.58847 0     5.11229 -22.332 0     1     0     507.477 -140.8 0     
236.734 2.72035 0     1.20092 -0.970798 0     1     0     28.5272 37.7042 0     
240.888 6.68278 0     1.65977 3.8408 0     1     0     -686.349 119.042 0     
239.83 4.64177 0     -0.722318 -3.73864 0     1     0     213.062 26.507 0     
237.574 8.04906 0     0.873651 -0.744393 0     1     0     -703.219 362.74 0     
238.82 4.62058 0     -2.99322 -2.31547 0     1     0     75.9315 -221.259 0     
238.573 8.47482 0     -0.602981 7.79487 0     1     0     -1165.87 -138.657 0     
235.13 10.5142 0     0.550479 -11.1012 0     1     0     -162.015 207.445 0     
234.062 12.3913 0     0.925004 9.29277 0     1     0     511.995 1456.49 0     
236.533 8.377 0     5.6233 7.9569 0     1     0     -104.854 -143.754 0     
235.943 11.3125 0     9.5978 11.4845 0     1     0     52.251 -494.856 0     
237.282 11.1851 0     -2.38646 5.9845 0     1     0     -137.088 546.959 0     
239.226 11.3511 0     6.04652 -2.13004 0     1     0     -154.264 -54.9575 0     
240.394 9.3582 0     -3.93021 -1.49028 0     1     0     -885.4 479.509 0     
247.375 16.7515 0     4.10649 5.42406 0     1     0     -1031.82 -1170.06 0     
244.409 20.1295 0     -0.981987 -10.3861 0     1     0     -369.125 -515.712 0     
242.275 16.6382 0     -4.01647 0.345954 0     1     0     -162.505 102.928 0     
237.839 20.6313 0     0.304185 1.08895 0     1     0     31.4276 84.4059 0     
234.984 13.1093 0     -6.77025 -0.347183 0     1     0     -43.9079 88.3153 0     
231.94 20.858 0     -1.72475 -3.7445 0     1     0     517.268 168.917 0     
237.687 21.6229 0     -1.77338 -3.78655 0     1     0     -189.891 360.353 0     
230.572 24.3644 0     2.0871 6.87052 0     1     0     -97.7416 -165.732 0     
233.039 26.4696 0     0.714643 -3.61087 0     1     0     -215.115 137.992 0     
229.748 23.1453 0     -0.618102 0.054981 0     1     0     443.079 -34.7754 0     
236.63 28.0134 0     0.439253 0.315358 0     1     0     53.2786 -160.883 0     
242.622 27.9352 0     1.77828 -9.63245 0     1     0     -816.004 -2892.87 0     
240.528 24.5185 0     11.2417 4.50097 0     1     0     19.8389 381.142 0     
247.872 21.5945 0     4.90187 -0.0389719 0     1     0     253.467 1146.61 0     
250.265 34.1574 0     -3.93065 10.0685 0     1     0     70.2119 21.7764 0     
237.959 33.7648 0     -0.0407522 -5.41162 0     1     0     -109.655 100.533 0     
241.666 27.9193 0     7.92915 -6.70628 0     1     0     -170.751 -52.2017 0     
242.968 34.3103 0     12.4256 6.56401 0     1     0     -11.7286 4.53293 0     
236.706 36.9081 0     -3.48903 -8.4496 0     1     0     -12.5565 -57.9299 0     
204.786 53.9119 0     -16.9302 11.9455 0     1     0     -0.0166114 -12.4674 0     
227.151 57.6856 0     -7.24739 -8.48758 0     1     0     0.591881 -13.7042 0     
226.045 38.838 0     5.18861 -3.25163 0     1     0     -257.427 286.002 0     
242.125 28.9635 0     6.34692 -9.38034 0     1     0     -1126.64 346.436 0     
252.279 60.5829 0     -0.183199 -16.8294 0     1     0     -0.039997 -12.4126 0     
222.685 44.1084 0     6.47695 5.14563 0     1     0     -197.611 39.6679 0     
250.984 54.4048 0     -6.83837 1.11128 0     1     0     -0.202238 -12.2964 0     
219.917 52.9762 0     2.36833 4.02782 0     1     0     -5.09201 -15.627 0     
256.52 65.4906 0     8.2312 -17.0373 0     1     0     -0.0243182 -12.481 0     
260.865 62.0062 0     -0.372254 -3.95204 0     1     0     -1.28741 -12.0041 0     
231.377 50.7682 0     -18.0738 -6.19827 0     1     0     0.435035 -13.3532 0     
233.954 48.3119 0     -8.66919 7.58355 0     1     0     -52.82 1.31168 0     
222.935 42.7438 0     2.13491 -6.05867 0     1     0     -84.3981 4.86979 0     
238.937 0.000267166 0     -4.95987 -0.00746276 0     1     0     -687.345 -1089.95 0     
237.001 1.70931 0     7.26615 6.23788 0     1     0     57.124 325.585 0     
239.498 1.89045 0     -3.05905 -0.754306 0     1     0     -410.263 -7.50645 0     
237.995 2.60185 0     -4.78072 5.44212 0     1     0     -1514.65 55.5419 0     
239.376 3.64809 0     -0.148752 2.26571 0     1     0     -588.436 1014.2 0     
239.258 5.51058 0     -2.66638 -9.54823 0     1     0     580.28 -295.33 0     
240.883 4.50066 0     -14.5234 1.30776 0     1     0     397.672 1942.52 0     
239.853 6.42362 0     2.32859 3.27986 0     1     0     -16.0132 -32.3878 0     
237.932 5.51051 0     -8.24192 3.06472 0     1     0     100.968 56.1242 0     
237.661 6.61596 0     -0.240073 9.51227 0     1     0     155.572 -654.878 0     
238.216 9.60408 0     -3.36219 -0.348515 0     1     0     629.716 464.43 0     
235.358 9.33678 0     4.59632 1.29362 0     1     0     196.542 -18.4384 0     
241.294 8.9057 0     2.67703 -0.547996 0     1     0     466.18 -1528.82 0     
239.291 10.2567 0     -5.44264 0.925338 0     1     0     6.35203 26.1724 0     
239.486 8.27954 0     2.82428 -4.99555 0     1     0     -526.187 -1102.9 0     
235.205 8.27054 0     3.28082 -4.3295 0     1     0     -32.2928 -11.168 0     
240.437 10.4086 0     -1.78003 -12.4257 0     1     0     -585.64 142.702 0     
239.386 13.7567 0     2.00167 10.8801 0     1     0     278.866 -249.286 0     
237.63 14.7255 0     -0.0432076 -8.48671 0     1     0     322.545 174.186 0     
244.696 17.9366 0     -5.39257 -3.53842 0     1     0     -432.304 1.52235 0     
239.359 16.2628 0     2.73826 -1.75002 0     1     0     -818.43 -1314.77 0     
242.766 22.5359 0     -5.16272 -7.32172 0     1     0     255.197 -152.891 0     
239.944 16.9487 0     5.5895 -2.38762 0     1     0     651.671 972.044 0     
236.611 19.8885 0     3.02512 -3.28668 0     1     0     -53.4434 125.874 0     
234.058 13.8164 0     1.54762 4.51541 0     1     0     -910.388 -1075.42 0     
233.785 24.02 0     -1.80373 2.4292 0     1     0     -571.667 343.082 0     
239.741 19.4858 0     -2.13718 -3.08935 0     1     0     189.65 -295.93 0     
240.232 26.7169 0     -0.288268 2.80687 0     1     0     11.8042 9.47321 0     
234.947 25.4569 0     8.82563 9.34737 0     1     0     -117.512 66.6271 0     
226.003 30.3934 0     -4.2533 4.07324 0     1     0     285.087 420.504 0     
247.126 25.3448 0     5.60525 -8.09324 0     1     0     1066.91 -568.067 0     
248.053 25.9111 0     6.49872 -3.34638 0     1     0     -223.611 -307.724 0     
239.201 26.7038 0     -5.26731 5.60064 0     1     0     -145.433 119.644 0     
246.358 27.9459 0     0.747245 2.42715 0     1     0     -237.201 648.249 0     
243.001 28.7062 0     7.46352 3.96075 0     1     0     2547.6 2307.89 0     
234.804 46.1749 0     4.49271 -14.5547 0     1     0     21.4345 -23.6115 0     
236.077 44.1028 0     20.1246 3.25895 0     1     0     3.48187 -23.9013 0     
242.589 23.45 0     2.44969 -0.868698 0     1     0     191.511 420.597 0     
232.11 41.4948 0     -3.38134 2.59604 0     1     0     185.245 92.2296 0     
240.144 33.9412 0     -4.5698 8.82226 0     1     0     57.1995 60.857 0     
232.328 44.5869 0     2.28972 -6.8101 0     1     0     -479.942 48.8364 0     
291.258 74.1378 0     27.4143 -6.77381 0     1     0     -0.118228 -12.2766 0     
232.501 39.1942 0     0.851135 -0.409316 0     1     0     -27.1359 120.185 0     
221.546 40.2076 0     -9.45052 -0.598923 0     1     0     -20.3296 -83.3418 0     
208.856 55.8518 0     -1.53595 -17.3976 0     1     0     61.129 -39.8043 0     
221.35 52.092 0     -11.0579 0.0127924 0     1     0     0.424736 -12.6831 0     
226.818 49.1541 0     -11.2971 4.9111 0     1     0     4.74776 -7.64428 0     
230.104 42.1207 0     8.92385 -6.09966 0     1     0     298.776 20.581 0     
223.681 43.8331 0     -4.44186 7.33485 0     1     0     171.623 -103.436 0     
225.924 55.6375 0     3.395 20.7857 0     1     0     68.2141 -277.943 0     
239.839 0.000192421 0     2.00702 0.00241828 0     1     0     442.863 -731.651 0     
238.525 0.816812 0     -3.93418 -2.87161 0     1     0     357.195 -324.184 0     
240.507 1.88493 0     -9.77163 4.21968 0     1     0     -460.845 249.169 0     
240.397 3.7576 0     -0.727727 5.46741 0     1     0     -604.895 -1231.45 0     
240.951 2.84817 0     -0.43639 5.16769 0     1     0     -69.953 31.1077 0     
239.862 2.8602 0     -7.03086 -2.38071 0     1     0     868.016 -805.576 0     
240.412 5.62282 0     -0.68651 7.53687 0     1     0     186.473 -361.703 0     
241.478 5.51156 0     2.72067 -4.95126 0     1     0     -418.858 -172.837 0     
242.201 9.77406 0     1.00281 5.42829 0     1     0     -219.201 -782.403 0     
239.169 7.11842 0     -5.31591 -4.06583 0     1     0     25.4195 300.498 0     
238.238 7.41428 0     8.45647 -3.71546 0     1     0     672.312 -443.299 0     
239.227 9.19448 0     8.91508 6.28208 0     1     0     216.358 951.207 0     
243.311 11.1605 0     -8.15063 -4.19871 0     1     0     -1012.56 2.46109 0     
243.118 10.0075 0     -1.60161 3.68164 0     1     0     568.819 215.225 0     
241.299 12.343 0     -16.5248 3.01119 0     1     0     -61.9904 -352.527 0     
243.759 13.8999 0     7.01048 -0.474787 0     1     0     455.647 324.678 0     
241.236 9.80522 0     -5.50773 6.28114 0     1     0     160.813 1496.86 0     
240.748 15.1958 0     1.30274 -3.5258 0     1     0     -312.596 601.152 0     
241.344 13.549 0     -6.69526 2.05553 0     1     0     3.58458 -1128.61 0     
248.835 14.0022 0     5.87516 -0.0564533 0     1     0     -259.935 187.841 0     
238.616 14.3783 0     0.964661 -3.23582 0     1     0     164.85 17.2183 0     
243.668 20.9302 0     8.08502 -4.30403 0     1     0     -122.753 -407.781 0     
238.622 19.3611 0     3.78709 0.16309 0     1     0     30.9287 -330.368 0     
237.564 18.6211 0     0.990325 -0.221402 0     1     0     -570.588 449.124 0     
235.376 23.558 0     -5.78487 -0.434585 0     1     0     470.293 181.855 0     
236.664 15.1239 0     -0.508595 7.90012 0     1     0     333.762 -306.075 0     
240.655 20.0904 0     -2.3978 -5.14333 0     1     0     418.767 -878.306 0     
238.169 16.3029 0     3.67192 -0.102203 0     1     0     425.385 543.75 0     
238.604 22.82 0     -3.06937 -13.1052 0     1     0     -706.393 65.6848 0     
227.277 25.6986 0     -10.2712 -4.09453 0     1     0     181.809 -168.623 0     
238.733 27.9264 0     -1.65383 16.9889 0     1     0     84.8861 6.88722 0     
247.216 20.9264 0     -1.87521 -2.42822 0     1     0     -1281.84 -436.65 0     
236.439 24.4837 0     -1.20842 11.0705 0     1     0     -187.169 167.654 0     
243.664 23.7497 0     3.89732 12.3536 0     1     0     -172.141 207.473 0     
243.685 27.5922 0     -6.8358 -5.84514 0     1     0     64.272 -33.5068 0     
229.536 26.0877 0     2.74063 -1.72473 0     1     0     74.569 -215.565 0     
236.553 23.3788 0     -2.98732 -6.6888 0     1     0     -501.316 -141.058 0     
240.546 41.9886 0     -2.3322 1.24483 0     1     0     -177.229 637.113 0     
231.138 41.1381 0     3.88736 -11.3721 0     1     0     -196.426 -74.8372 0     
231.516 53.9844 0     10.1077 -11.6028 0     1     0     278.398 -369.781 0     
242.217 39.121 0     10.2153 -4.5807 0     1     0     16.7621 -9.84044 0     
234.554 44.2787 0     10.1006 15.9523 0     1     0     -697.759 -727.99 0     
256.173 40.482 0     13.7154 3.80181 0     1     0     -58.8625 -40.4237 0     
221.094 53.4364 0     9.42809 -4.70709 0     1     0     6.51537 -10.8007 0     
238.36 35.2219 0     0.514144 -1.48398 0     1     0     -139.444 -21.1587 0     
248.57 40.8164 0     6.32897 -2.17368 0     1     0     -165.436 863.334 0     
226.831 52.0581 0     -15.6828 0.3524 0     1     0     -16.6112 -1.14614 0     
209.417 48.9138 0     -4.53083 3.2039 0     1     0     -316.473 -101.585 0     
225.507 44.8547 0     6.25644 8.21687 0     1     0     -21.7175 -292.353 0     
242.664 43.9815 0     -3.15919 -3.00837 0     1     0     -0.0397733 -1.20025 0     
240.762 0.000234894 0     2.02939 0.0233748 0     1     0     361.635 -1035.74 0     
239.855 0.951652 0     -7.14456 1.89623 0     1     0     -469.274 382.116 0     
241.462 1.75084 0     0.443866 -6.95 0     1     0     591.504 -63.2198 0     
241.953 2.69707 0     -3.86869 2.39234 0     1     0     115.957 346.789 0     
241.543 3.8274 0     -6.92578 -5.65041 0     1     0     -154.38 -1417.9 0     
242.557 3.76759 0     -4.3264 10.2714 0     1     0     293.035 -445 0     
242.03 4.62055 0     -3.28836 -0.706828 0     1     0     52.7784 479.802 0     
242.277 8.43888 0     -4.59045 9.09644 0     1     0     6.24446 39.3036 0     
244.256 8.5324 0     2.05562 -6.41787 0     1     0     41.2197 -417.648 0     
243.468 7.43806 0     -3.75435 8.06561 0     1     0     -727.895 132.473 0     
238.637 6.21273 0     -2.50385 1.32835 0     1     0     -285.547 742.254 0     
237.495 9.01238 0     -3.3012 -0.185318 0     1     0     -420.422 -153.005 0     
240.367 8.41966 0     -4.37772 3.16455 0     1     0     1475.14 -226.817 0     
245.733 14.2276 0     1.38919 1.95532 0     1     0     -163.616 -279.418 0     
244.049 11.7596 0     -2.46107 3.52457 0     1     0     131.879 22.7375 0     
244.924 13.4442 0     -6.46764 -1.15313 0     1     0     131.312 170.722 0     
247.767 14.2615 0     -2.66028 2.9005 0     1     0     -177.881 437.928 0     
243.097 12.2143 0     3.6947 -2.63697 0     1     0     177.973 114.64 0     
242.174 11.7372 0     -2.34104 11.5205 0     1     0     -105.636 -156.874 0     
251.373 16.0278 0     2.974 -7.56802 0     1     0     1029.32 -236.885 0     
242.561 20.4486 0     -0.844516 -0.0637751 0     1     0     497.293 311.861 0     
241.381 17.5507 0     5.58694 2.91942 0     1     0     -293.518 -281.614 0     
235.268 18.2282 0     -13.5257 -6.36545 0     1     0     399.072 -298.495 0     
247.406 15.4363 0     -0.83489 9.78351 0     1     0     128.129 42.2839 0     
245.216 18.7753 0     -3.77452 8.4038 0     1     0     262.547 250.317 0     
237.356 23.986 0     -2.51635 -3.81584 0     1     0     262.938 163.295 0     
231.468 30.9905 0     10.5017 2.55706 0     1     0     100.688 -29.3892 0     
235.147 19.4435 0     6.89219 -3.43009 0     1     0     677.295 298.997 0     
234.439 23.2887 0     -0.745815 -6.76204 0     1     0     -87.1298 325.676 0     
241.27 27.0126 0     -1.65296 1.96498 0     1     0     -171.985 -80.1175 0     
239.439 23.3777 0     -8.92989 -3.36584 0     1     0     165.547 100.172 0     
247.739 19.6107 0     10.7717 -0.130276 0     1     0     544.257 -188.478 0     
241.546 25.0168 0     -13.5417 3.38559 0     1     0     3.07089 -74.449 0     
247.906 29.0122 0     11.6344 10.3375 0     1     0     203 -94.1258 0     
249.816 37.4061 0     -9.87032 15.2282 0     1     0     -53.8523 190.584 0     
235.589 22.4916 0     -4.09291 -2.61369 0     1     0     83.2769 484.845 0     
236.812 26.0553 0     -13.4637 -2.55168 0     1     0     420.79 6.67889 0     
240.275 27.8444 0     -1.54989 0.539609 0     1     0     -81.6848 -41.515 0     
230.449 40.117 0     -4.67901 -2.66507 0     1     0     -14.1057 -3.37013 0     
237.325 40.0569 0     -3.10742 4.8198 0     1     0     -1.32057 -124.616 0     
242.163 46.6821 0     4.00334 7.46919 0     1     0     -0.976381 -14.071 0     
244.628 49.9023 0     15.0173 -13.267 0     1     0     -47.3687 -31.5687 0     
239.473 36.9429 0     3.96797 -6.24847 0     1     0     -23.2777 34.6552 0     
263.433 53.2135 0     -15.9587 -18.5021 0     1     0     -6.83924 -12.5399 0     
245.567 56.6754 0     -4.01414 1.41295 0     1     0     1.15221 -11.7615 0     
208.587 45.3481 0     -6.87699 5.55373 0     1     0     0.640133 -5.19574 0     
240.537 43.1065 0     -3.3417 -3.45913 0     1     0     -245.652 -35.7171 0     
237.073 47.0007 0     -12.1505 6.47916 0     1     0     -6.48576 -9.79154 0     
238.828 44.4644 0     -0.0871997 4.97474 0     1     0     92.9421 -67.558 0     
243.603 60.0233 0     -5.92069 14.9738 0     1     0     0.410554 -12.2928 0     
241.718 6.46693e-05 0     0.617475 -0.281179 0     1     0     -458.099 -530.616 0     
242.656 6.72618e-05 0     -0.969041 -0.246993 0     1     0     827.614 -506.695 0     
240.825 0.930855 0     1.85015 12.201 0     1     0     623.378 550.469 0     
243.272 2.85842 0     2.36513 5.22394 0     1     0     -544.822 -82.6233 0     
243.076 4.66299 0     0.114407 2.11098 0     1     0     79.8578 -73.2971 0     
243.71 3.82493 0     -2.3872 -2.2939 0     1     0     -441.484 -812.486 0     
242.895 6.37608 0     0.379018 1.99154 0     1     0     60.9866 536.354 0     
242.471 5.48117 0     -3.80381 -4.70303 0     1     0     178.294 270.36 0     
245.935 6.60182 0     7.95038 -4.82747 0     1     0     1558.77 440.709 0     
240.186 7.44621 0     -2.96419 -6.14465 0     1     0     -6.07234 -221.078 0     
244.094 9.51441 0     -3.04205 3.62694 0     1     0     -201.993 237.148 0     
244.008 10.5258 0     -12.1855 -3.96981 0     1     0     698.14 -172.08 0     
244.644 15.6021 0     3.28886 -10.6158 0     1     0     -298.588 708.317 0     
238.174 10.6582 0     -1.1027 4.07689 0     1     0     211.598 52.4424 0     
242.312 17.839 0     -7.21182 -11.3478 0     1     0     332.783 42.9824 0     
240.215 11.5833 0     2.24191 8.44864 0     1     0     283.204 49.1218 0     
243.628 16.0415 0     6.21409 -0.540573 0     1     0     265.931 91.7793 0     
251.437 20.2813 0     -0.971879 5.88045 0     1     0     552.361 -72.8323 0     
246.672 14.6462 0     -1.76602 1.47266 0     1     0     113.535 270.492 0     
248.571 24.391 0     1.3841 -11.1001 0     1     0     -1327.71 -1376.42 0     
245.928 17.8148 0     -9.23791 -1.13939 0     1     0     -2061.86 -0.744036 0     
248.061 17.3216 0     3.56375 2.60833 0     1     0     244.447 978.092 0     
241.556 18.6298 0     -12.572 -1.04257 0     1     0     26.6386 111.517 0     
248.848 21.3868 0     -9.23909 -7.36735 0     1     0     -68.4129 -52.0528 0     
245.6 19.8424 0     -10.7823 5.13278 0     1     0     8.58518 -26.9961 0     
245.996 22.4351 0     7.33514 0.0739774 0     1     0     -711.173 280.672 0     
240.364 17.8579 0     -7.61446 1.292 0     1     0     -24.0945 55.0017 0     
246.22 18.7537 0     -8.78849 1.01068 0     1     0     -1.41218 503.857 0     
240.333 20.9599 0     8.83501 -4.12515 0     1     0     -351.634 918.411 0     
238.408 24.0763 0     2.15751 -1.94525 0     1     0     -34.7673 -51.7122 0     
242.738 21.5944 0     -16.0144 -8.30263 0     1     0     620.682 -508.365 0     
242.055 26.3391 0     -6.97179 1.53798 0     1     0     143.464 -102.972 0     
241.126 35.252 0     -4.85816 -7.30936 0     1     0     -16.6295 17.8253 0     
235.65 30.7848 0     2.76859 -2.06117 0     1     0     -378.166 -1165.6 0     
239.12 25.6004 0     -8.43471 -5.43141 0     1     0     228.536 -234.883 0     
248.658 36.6995 0     5.63422 -1.31468 0     1     0     -115.739 81.4617 0     
231.427 32.5623 0     2.42872 5.55719 0     1     0     -4.75688 -11.2413 0     
241.571 32.7098 0     11.809 4.02229 0     1     0     -255.644 154 0     
245.865 37.8356 0     -2.46873 5.84454 0     1     0     48.6515 -85.2716 0     
241.382 68.908 0     -5.73474 7.75785 0     1     0     -91.319 -45.7505 0     
242.526 41.0546 0     4.32351 4.12089 0     1     0     69.8569 -38.5014 0     
237.275 43.7741 0     20.5904 0.658817 0     1     0     15.5347 17.6825 0     
245.803 35.5092 0     -12.0991 13.7953 0     1     0     -644.126 -281.897 0     
244.04 52.1289 0     11.6498 -6.85328 0     1     0     81.7225 -283.438 0     
237.46 57.4099 0     10.8676 7.85426 0     1     0     4.25726 -18.8517 0     
247.477 52.3591 0     10.7465 -3.64791 0     1     0     0.746491 -12.6471 0     
227.007 39.3928 0     -11.032 6.84634 0     1     0     64.3031 20.3467 0     
241.919 45.2868 0     5.06386 4.99073 0     1     0     -0.706988 -13.1063 0     
262.387 56.4457 0     -12.2167 0.175803 0     1     0     -0.211567 -9.89023 0     
230.162 58.7167 0     -11.0254 -1.46993 0     1     0     2.26798 -20.9175 0     
243.747 7.33872e-05 0     11.7623 0.00210218 0     1     0     -367.24 -290.195 0     
243.191 0.898133 0     9.65134 16.1009 0     1     0     -297.82 -207.253 0     
242.15 0.859348 0     -3.81711 -6.69146 0     1     0     -124.812 712.593 0     
242.565 1.9121 0     -7.70027 -1.27376 0     1     0     -226.159 -193.409 0     
244.245 2.91233 0     0.838305 -1.90796 0     1     0     -90.7343 163.635 0     
244.124 4.65488 0     1.27189 -2.68982 0     1     0     51.9149 1218.82 0     
244.048 6.53384 0     -1.87034 -6.96187 0     1     0     -470.112 -485.353 0     
241.795 6.46416 0     9.06086 -2.96346 0     1     0     836.392 -203.796 0     
247.78 6.43207 0     4.74105 -17.6566 0     1     0     631.262 -466.947 0     
247.447 8.57779 0     15.0802 -8.04299 0     1     0     500.915 -293.812 0     
241.332 7.79901 0     -5.78254 -10.0569 0     1     0     -392.352 73.7198 0     
245.517 8.46713 0     7.56655 -5.69594 0     1     0     -26.9848 288.389 0     
246.107 9.64483 0     1.6661 -2.72956 0     1     0     -1018.24 180.693 0     
244.05 12.924 0     -6.80519 0.645029 0     1     0     -365.678 -175.01 0     
240.772 16.3582 0     -0.892854 3.6382 0     1     0     -407.464 295.344 0     
