# for file format info please take a look at /input/others/txt_file_description.txt

general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
25            0.0005       500           3                output

particles:
# origin             velocity         mass    type     old_force
246.604 8.87472 0     5.26704 -1.99254 0     1     0     230.954 -133.959 0     
243.955 5.68092 0     0.10501 1.43811 0     1     0     -220.163 474.606 0     
245.741 8.33707 0     2.29607 -8.33962 0     1     0     26.8897 -284.822 0     
243.509 9.20135 0     -1.08702 2.13733 0     1     0     -129.841 160.28 0     
252.081 11.9733 0     18.3351 1.99918 0     1     0     -192.341 442.862 0     
250.056 11.4094 0     -9.59131 7.21562 0     1     0     -205.42 -813.193 0     
249.178 10.4733 0     -3.40888 -1.57104 0     1     0     -47.6351 114.281 0     
247.559 15.5463 0     3.6705 0.879272 0     1     0     -542.252 -281.627 0     
248.252 12.0987 0     4.99387 6.25865 0     1     0     -420.116 655.825 0     
246.228 12.5061 0     2.1981 -0.0832152 0     1     0     -776.416 617.847 0     
251.384 15.2774 0     8.98224 -3.18349 0     1     0     483.441 228.045 0     
248.143 20.8033 0     -4.67509 -2.50592 0     1     0     24.8295 -140.493 0     
246.088 23.0431 0     -0.0713615 -13.7542 0     1     0     14.1897 217.3 0     
250.192 17.1188 0     11.4484 -3.17642 0     1     0     87.3448 -41.2151 0     
249.451 21.8316 0     -1.35327 0.56051 0     1     0     848.232 58.9689 0     
251.783 20.8441 0     -3.72776 -3.35262 0     1     0     65.3392 949.542 0     
249.536 18.8624 0     3.55949 -0.581266 0     1     0     -1379.15 1291.41 0     
245.61 24.5886 0     -11.237 10.2919 0     1     0     -59.2693 35.5282 0     
257.564 25.7634 0     -0.680966 -6.446 0     1     0     -175.075 37.0081 0     
242.015 25.8123 0     -11.0331 -4.15412 0     1     0     122.059 -63.0971 0     
246.613 29.7593 0     -4.17562 9.91777 0     1     0     -174.102 -45.5879 0     
250.41 22.4068 0     8.61638 9.16286 0     1     0     16.8977 33.7702 0     
246.448 22.0713 0     11.6352 -10.126 0     1     0     -9.5603 -140.312 0     
243.795 29.5325 0     -8.12428 -3.07677 0     1     0     -97.4282 -52.6692 0     
249.802 30.0096 0     6.24944 -6.21382 0     1     0     -485.207 223.395 0     
244.661 27.9224 0     -4.84428 4.73817 0     1     0     157.122 150.977 0     
253.234 35.838 0     -11.2607 5.42169 0     1     0     4.50252 -157.703 0     
249.89 37.1905 0     7.80146 -15.1562 0     1     0     597.628 -548.489 0     
245.837 32.9884 0     5.76898 -1.34648 0     1     0     -257.953 -12.384 0     
249.776 33.7238 0     -4.91553 -0.927814 0     1     0     282.359 -88.8253 0     
248.206 37.1291 0     1.30725 8.00825 0     1     0     207.924 -136.649 0     
257.943 32.4404 0     1.87217 -8.862 0     1     0     -630.329 146.032 0     
260.97 36.2357 0     5.64831 9.73566 0     1     0     -289.426 159.636 0     
264.944 46.0993 0     19.5699 13.7361 0     1     0     21.4585 155.965 0     
261.848 48.7616 0     10.6773 -5.91848 0     1     0     96.3446 -208.298 0     
258.858 32.1854 0     13.7854 -3.94118 0     1     0     584.608 -149.825 0     
256.781 38.3605 0     -0.657392 3.31613 0     1     0     155.391 -80.7127 0     
254.065 48.9215 0     -6.67571 7.19658 0     1     0     -273.904 152.093 0     
244.201 41.8224 0     0.87636 8.66452 0     1     0     -373.773 215.673 0     
243.691 44.1315 0     0.324361 2.8143 0     1     0     61.1173 60.656 0     
209.309 57.4756 0     -9.23644 1.89498 0     1     0     207.822 243.506 0     
258.7 54.0485 0     -1.2015 2.04933 0     1     0     -2.52575 12.8304 0     
253.696 65.0941 0     -6.48888 -1.73894 0     1     0     0.199834 -12.3389 0     
241.08 52.614 0     0.78492 1.89238 0     1     0     -0.250484 -10.8891 0     
246.443 1.11329 0     -5.10567 0.600498 0     1     0     104.613 -484.472 0     
247.006 2.04648 0     -5.92125 2.91099 0     1     0     -362.166 159.136 0     
246.328 2.93741 0     0.895235 -4.33788 0     1     0     295.224 -13.2116 0     
246.091 3.97107 0     7.16294 2.9188 0     1     0     -337.341 -596.362 0     
246.607 4.7633 0     7.99119 -9.64789 0     1     0     293.007 503.123 0     
247.932 7.63081 0     0.675608 2.92591 0     1     0     1403.92 -25.0355 0     
247.822 8.68754 0     0.378675 2.62152 0     1     0     93.9378 194.928 0     
247.025 10.8244 0     -0.632472 2.01646 0     1     0     21.395 -978.828 0     
250.548 9.21723 0     2.67447 -6.93261 0     1     0     43.4575 462.285 0     
251.578 9.35141 0     -4.38695 2.0817 0     1     0     574.126 327.752 0     
246.401 9.83616 0     1.01306 3.31955 0     1     0     161.05 110.993 0     
248.078 10.6423 0     -5.54658 13.2027 0     1     0     101.657 168.134 0     
247.181 12.5934 0     -1.78695 -5.40567 0     1     0     385.239 903.987 0     
250.252 10.3531 0     4.97044 -13.4726 0     1     0     294.702 59.5599 0     
249.884 14.2948 0     -11.5031 6.74235 0     1     0     11.9245 -301.458 0     
249.544 17.9591 0     2.48548 -2.46939 0     1     0     306.201 -1263.32 0     
248.878 19.8712 0     -0.0417821 -10.111 0     1     0     375.467 -924.767 0     
249.075 12.6776 0     5.25162 -10.9096 0     1     0     -917.146 -913.173 0     
253.148 20.1211 0     -2.87218 -0.918817 0     1     0     249.632 570.52 0     
254.337 22.3543 0     -1.03168 0.470431 0     1     0     131.925 11.0785 0     
254.598 24.3884 0     -2.57154 3.33594 0     1     0     -28.0409 611.7 0     
251.328 23.9596 0     1.52728 6.38913 0     1     0     452.892 -53.2306 0     
255.468 25.0462 0     -4.54917 -9.70725 0     1     0     16.3421 28.5943 0     
252.898 22.5465 0     3.34831 1.33884 0     1     0     -644.496 -736.912 0     
253.319 25.863 0     1.53517 -11.1612 0     1     0     -669.56 1493.28 0     
252.657 24.9872 0     2.20353 -0.0511528 0     1     0     471.159 -83.4732 0     
242.78 22.8279 0     0.753472 -8.90162 0     1     0     7.99998 -159.028 0     
247.566 29.2685 0     8.47296 0.0745642 0     1     0     246.978 290.007 0     
252.698 21.3555 0     -3.82758 9.25133 0     1     0     -829.507 -82.2073 0     
249.571 25.743 0     0.388817 -6.17621 0     1     0     140.4 -876.2 0     
248.597 29.3977 0     -1.26518 9.6663 0     1     0     202.768 -44.0854 0     
242.888 27.2101 0     1.9237 5.31069 0     1     0     -889.6 1534.37 0     
242.964 30.7176 0     9.16 3.84014 0     1     0     63.1585 63.5084 0     
251.245 33.6549 0     -7.0192 4.88593 0     1     0     -24.1861 -100.289 0     
245.114 41.4488 0     7.89495 13.3832 0     1     0     -62.2364 182.831 0     
240.703 34.6681 0     -12.0863 3.60289 0     1     0     -85.4832 67.7975 0     
252.662 48.9031 0     3.57923 11.8858 0     1     0     1.78317 -12.1469 0     
252.839 39.4499 0     3.37451 12.9937 0     1     0     -26.3217 519.292 0     
262.646 32.9569 0     -1.00325 5.51867 0     1     0     -117.385 -53.3473 0     
250.495 39.4586 0     -4.62956 7.85332 0     1     0     602.34 332.632 0     
250.405 32.5731 0     2.17202 9.9384 0     1     0     36.9142 150.718 0     
266.208 37.2491 0     0.580975 -7.50985 0     1     0     6.24668 -31.6136 0     
239.251 42.9687 0     -6.26048 -3.78707 0     1     0     -4.61242 149.567 0     
247.972 69.5451 0     21.1527 -30.0755 0     1     0     27.081 10.4536 0     
176.903 60.5325 0     10.2464 -6.50036 0     1     0     0.0362456 -12.435 0     
270.451 72.1401 0     -14.3659 3.06829 0     1     0     -0.180465 -12.5895 0     
230.182 66.7128 0     4.55049 1.6107 0     1     0     -0.0534573 -12.2078 0     
260.907 65.1575 0     -7.19804 21.2137 0     1     0     -0.738669 -11.885 0     
239.676 50.4089 0     1.65563 -4.33455 0     1     0     4.19819 -13.842 0     
234.292 56.1741 0     3.03077 18.9399 0     1     0     1.47946 -15.044 0     
247.469 1.128 0     0.399959 -1.03781 0     1     0     -196.006 -598.432 0     
248.012 1.92515 0     -1.09245 -9.13996 0     1     0     364.387 214.379 0     
247.604 2.92435 0     5.49059 7.08686 0     1     0     -232.677 -916.18 0     
244.522 6.57892 0     -6.07684 -0.842687 0     1     0     -354.948 -360.372 0     
243.956 7.36686 0     -7.17682 2.90533 0     1     0     171.067 -564.469 0     
245.038 7.52919 0     -1.63503 4.91714 0     1     0     -10.53 157.792 0     
250.575 7.68728 0     -1.34905 0.711521 0     1     0     -182.925 421.081 0     
247.093 7.97089 0     -2.09862 4.73735 0     1     0     -1209.87 319.499 0     
248.92 8.65805 0     6.33272 16.0873 0     1     0     -285.132 572.051 0     
252.155 8.30638 0     3.84186 -0.951657 0     1     0     414.572 -60.7465 0     
252.668 9.20886 0     -10.8689 1.15343 0     1     0     -940.701 -377.043 0     
251.173 11.4249 0     6.22984 1.88011 0     1     0     -112.177 -122.205 0     
249.751 13.2725 0     6.82863 -4.27074 0     1     0     1057.8 614.796 0     
248.951 11.4871 0     -8.68545 -8.71193 0     1     0     641.772 -469.64 0     
248.901 13.8118 0     -8.98935 3.18451 0     1     0     -216.848 276.07 0     
249.626 9.55154 0     5.83487 2.27247 0     1     0     -374.936 -228.741 0     
254.649 23.4372 0     0.118193 2.94152 0     1     0     167.442 -582.756 0     
248.029 13.2422 0     -13.015 5.23401 0     1     0     12.3094 -263.849 0     
248.431 14.8937 0     4.08189 8.8888 0     1     0     -373.3 -315.882 0     
249.849 16.077 0     5.13616 5.65804 0     1     0     -140.051 -35.286 0     
253.482 24.0803 0     -0.694313 0.975264 0     1     0     -80.4641 -30.0874 0     
251.703 24.9683 0     -7.39165 0.347685 0     1     0     -685.584 76.9401 0     
254.017 19.4014 0     -8.27482 1.22529 0     1     0     331.57 791.844 0     
254.215 20.3575 0     0.523595 -9.20133 0     1     0     -703.105 396.74 0     
255.633 21.5712 0     1.94798 0.931706 0     1     0     755.44 123.909 0     
253.764 18.5296 0     1.74907 -0.240923 0     1     0     -439.544 -1172 0     
255.873 23.9417 0     -4.50468 -1.20642 0     1     0     -115.957 -41.037 0     
258.83 23.1586 0     -8.75824 6.36823 0     1     0     363.688 -720.884 0     
256.18 20.6074 0     -2.12335 5.95461 0     1     0     -409.375 -478.224 0     
251.087 20.1903 0     4.38579 7.31048 0     1     0     -225.389 -168.563 0     
245.635 29.2033 0     9.112 9.1909 0     1     0     100.089 847.395 0     
243.401 25.4437 0     3.9526 -3.78339 0     1     0     99.6916 -817.222 0     
251.495 34.7239 0     0.614593 5.0358 0     1     0     -195.226 32.1106 0     
246.651 36.0045 0     13.1571 12.7261 0     1     0     -264.755 -499.345 0     
251.072 30.9195 0     -7.41733 2.39972 0     1     0     22.2859 -22.027 0     
255.564 29.9996 0     0.667833 6.33217 0     1     0     -108.872 -7.13003 0     
256.739 34.0192 0     -2.93139 -0.722436 0     1     0     -69.4738 -126.01 0     
258.851 34.8498 0     1.29609 -8.5539 0     1     0     -71.2667 -377.404 0     
263.796 32.0977 0     0.184977 3.11017 0     1     0     -186.809 -134.366 0     
223.173 54.1593 0     -12.7927 -0.606981 0     1     0     3.42705 -6.23351 0     
229.492 46.0697 0     4.48574 -7.24319 0     1     0     -1.18241 -9.9289 0     
248.879 53.0202 0     -0.564176 -3.04209 0     1     0     89.9471 -46.2471 0     
244.382 68.3677 0     -15.4613 8.45696 0     1     0     0.2411 -12.5876 0     
245.261 44.5164 0     8.43649 1.48638 0     1     0     20.9199 -116.519 0     
246.162 61.7435 0     4.7298 8.81702 0     1     0     0.447036 -12.6676 0     
238.904 44.1433 0     21.4088 -6.34486 0     1     0     120.197 50.4404 0     
239.716 38.103 0     10.9162 2.98794 0     1     0     -851.9 3.61152 0     
260.953 70.8264 0     1.70971 -0.0873089 0     1     0     -0.203113 -11.7408 0     
231.004 54.7298 0     -6.61018 0.103618 0     1     0     -2.85491 -11.7771 0     
233.277 73.8527 0     -8.39042 -2.14648 0     1     0     0.0134054 -13.3983 0     
248.483 0.988821 0     -2.07171 7.60886 0     1     0     203.138 128.368 0     
248.212 3.67982 0     -6.74617 -2.82375 0     1     0     195.473 679.277 0     
247.172 3.7489 0     5.88125 2.82084 0     1     0     -511.656 779.405 0     
245.926 5.69143 0     11.4425 3.37146 0     1     0     725.916 -158.547 0     
246.874 6.46349 0     1.25315 -12.1432 0     1     0     -1333.49 -106.218 0     
247.755 6.68696 0     -0.00231908 2.97933 0     1     0     452.67 -285.393 0     
254.148 10.0761 0     0.683829 -7.00456 0     1     0     -441.271 -133.759 0     
248.694 6.82567 0     -3.04552 8.07474 0     1     0     346.942 75.4414 0     
249.943 8.41051 0     -1.31283 -4.69951 0     1     0     -57.8083 463.689 0     
256.568 13.0537 0     0.718315 2.03151 0     1     0     606.034 -201.645 0     
252.965 10.1228 0     6.12828 3.53544 0     1     0     93.0592 413.993 0     
254.406 10.9925 0     -3.22712 8.92969 0     1     0     84.5239 431.179 0     
252.674 13.0563 0     -0.810152 -6.68621 0     1     0     -27.5268 43.5484 0     
252.504 15.1223 0     6.124 -10.1921 0     1     0     -41.405 328.358 0     
248.448 15.912 0     2.15232 2.47824 0     1     0     967.857 -298.787 0     
248.518 21.7723 0     -0.201972 -1.01772 0     1     0     -767.705 -107.965 0     
252.234 11.0096 0     -0.479151 8.85452 0     1     0     280.514 -157.425 0     
251.152 12.5419 0     -9.04783 -2.95111 0     1     0     170.639 -839.099 0     
250.818 18.0399 0     -2.13565 1.56784 0     1     0     -774.174 -289.242 0     
251.495 19.2588 0     -14.4846 -1.60121 0     1     0     -425.643 -917.949 0     
255.154 20.3968 0     3.55426 -0.280705 0     1     0     727.036 -86.1338 0     
258.328 17.2245 0     4.43495 -5.81962 0     1     0     495.449 -626.765 0     
254.702 21.4149 0     -4.89864 5.23292 0     1     0     -629.833 -341.476 0     
259.788 23.5052 0     -7.04109 -4.68421 0     1     0     43.9555 411.832 0     
250.441 25.1321 0     -6.76249 10.3418 0     1     0     106.156 -83.479 0     
258.551 18.1911 0     6.04002 -6.71882 0     1     0     255.528 522.537 0     
251.229 28.2571 0     -9.7874 3.47345 0     1     0     -176.488 112.143 0     
256.042 19.5051 0     -7.57536 8.26338 0     1     0     -253.556 -134.949 0     
258.403 26.5033 0     11.0166 11.058 0     1     0     55.4351 100.396 0     
255.524 22.6907 0     -15.0231 -1.92169 0     1     0     -223.723 108.396 0     
248.386 30.508 0     5.08219 0.965328 0     1     0     -48.767 -43.2794 0     
241.854 30.528 0     -1.07581 10.214 0     1     0     -63.0378 -33.8295 0     
241 28.3707 0     5.17617 1.61731 0     1     0     -467.106 -469.926 0     
247.944 27.0156 0     3.11527 8.16709 0     1     0     -559.781 707.007 0     
249.329 43.9035 0     -4.58905 -4.96875 0     1     0     -501.635 -2056.83 0     
252.903 29.5201 0     -3.77143 -14.1204 0     1     0     157.457 -213.536 0     
244.652 34.9974 0     14.514 -4.31202 0     1     0     -23.6299 -40.8645 0     
247.114 30.6669 0     -7.83962 -0.327965 0     1     0     184.019 33.2736 0     
260.441 41.4404 0     -1.35915 0.653629 0     1     0     156.462 124.822 0     
244.888 31.3345 0     11.5399 4.08866 0     1     0     772.414 -73.3734 0     
258.928 52.885 0     3.58281 1.15529 0     1     0     2.89556 -40.7784 0     
238.115 58.0815 0     -13.172 -4.03409 0     1     0     0.0137249 -12.4923 0     
234.078 41.8685 0     -2.7207 -8.59984 0     1     0     784.24 274.994 0     
248.329 38.3214 0     4.06133 -3.97231 0     1     0     -233.701 216.905 0     
213.972 59.4338 0     -3.30307 -6.04501 0     1     0     0.242942 -12.3967 0     
196.209 67.4059 0     15.0791 5.19317 0     1     0     -0.386449 -12.5032 0     
229.479 44.744 0     -5.14253 -0.772229 0     1     0     -2.85565 -14.8653 0     
195.16 69.3891 0     9.14174 0.121995 0     1     0     0.110955 -12.6506 0     
283.905 53.8331 0     6.59657 1.03085 0     1     0     -52.8338 -45.1084 0     
188.61 75.0973 0     8.20482 0.385716 0     1     0     0 -12.44 0     
249.121 1.83261 0     -0.97374 3.64885 0     1     0     -525.425 21.4545 0     
248.578 2.77516 0     -3.27875 6.16565 0     1     0     593.848 -195.012 0     
248.668 4.67695 0     -3.4435 -7.02616 0     1     0     979.742 -4.60939 0     
247.277 5.61231 0     -1.51559 0.679515 0     1     0     -695.21 -262.805 0     
246.336 7.27926 0     -6.77407 -0.670966 0     1     0     -413.354 308.952 0     
249.284 5.92297 0     5.16492 5.39662 0     1     0     -882.727 -1386.28 0     
253.087 6.40783 0     -7.31486 7.76425 0     1     0     -731.354 116.76 0     
249.698 6.71993 0     -4.53884 6.39564 0     1     0     809.811 1319.43 0     
254.723 9.30472 0     -0.146043 4.93106 0     1     0     -248.862 292.571 0     
251.197 8.50322 0     -4.27035 -11.8739 0     1     0     -427.718 -1059.9 0     
255.409 11.5922 0     -5.37473 5.19483 0     1     0     -409.322 -547.818 0     
255.848 12.4406 0     -2.42228 1.82246 0     1     0     364.718 -248.66 0     
255.278 10.4384 0     -7.9827 1.12283 0     1     0     101.194 -16.323 0     
253.761 12.7698 0     1.63529 -14.5315 0     1     0     104.105 198.689 0     
251.113 14.3076 0     -3.16666 -1.18874 0     1     0     722.021 1387.04 0     
253.612 13.8233 0     -5.53473 12.6832 0     1     0     -359.008 -297.525 0     
250.362 23.8332 0     4.70318 -6.93685 0     1     0     62.0984 -48.6737 0     
250.4 15.1393 0     -0.360729 -0.108279 0     1     0     -34.8619 225.746 0     
251.752 18.0646 0     2.44693 10.3765 0     1     0     450.372 68.1969 0     
253.621 21.4911 0     5.95592 7.73773 0     1     0     850.811 96.0497 0     
256.497 22.3614 0     0.0363573 -8.4109 0     1     0     -242.78 -416.862 0     
253.517 17.4176 0     -4.94994 -2.33271 0     1     0     663.754 289.509 0     
256.105 18.2311 0     15.7127 -6.83795 0     1     0     -488.484 628.846 0     
256.722 17.5218 0     1.08196 -6.70085 0     1     0     -789.917 -447.014 0     
257.22 22.9923 0     -2.25274 1.18855 0     1     0     535.259 79.9322 0     
256.409 26.2774 0     12.3255 13.1359 0     1     0     354.512 -1.14963 0     
261.248 23.5568 0     -3.60034 9.73711 0     1     0     44.0469 99.5482 0     
254.875 29.1277 0     -8.55752 1.0886 0     1     0     288.021 -192.414 0     
258.187 23.8171 0     -2.51832 -5.21683 0     1     0     -660.147 115.511 0     
247.714 28.194 0     -2.51104 -12.9914 0     1     0     332.26 -207.97 0     
245.74 27.0713 0     3.24451 -10.0766 0     1     0     -94.7291 9.32929 0     
242 40.4706 0     7.22329 -2.18435 0     1     0     -10.0955 -23.0606 0     
242.639 29.6448 0     7.54327 0.606958 0     1     0     -29.4735 -95.5798 0     
231.347 49.7445 0     -0.0739911 15.7338 0     1     0     22.8038 -17.9586 0     
239.664 30.3036 0     5.25217 -4.76744 0     1     0     154.456 206.585 0     
252.284 36.2558 0     -4.60728 -8.41033 0     1     0     -117.621 104.41 0     
258.974 33.2316 0     13.1276 -11.3673 0     1     0     -850.703 -609.849 0     
240.639 38.0318 0     -0.315614 -17.7625 0     1     0     960.096 -82.8518 0     
261.287 31.6631 0     1.46141 -10.1833 0     1     0     -2052.68 -561.114 0     
252.37 31.3679 0     -0.355967 -6.05261 0     1     0     -75.1221 -105.478 0     
262.498 39.7252 0     -3.5635 11.3523 0     1     0     -1.37266 -20.0085 0     
263.324 40.6918 0     8.58386 0.592728 0     1     0     -20.3363 24.3825 0     
234.377 44.1201 0     0.289677 10.8819 0     1     0     38.9921 -27.3141 0     
224.121 44.8407 0     -1.82049 4.15146 0     1     0     321.148 223.166 0     
247.766 40.1261 0     7.02385 2.22323 0     1     0     81.1801 220.853 0     
248.157 64.3344 0     2.6169 9.09571 0     1     0     -7.03691 -7.94796 0     
194.596 61.8187 0     5.09256 -4.46025 0     1     0     0.255423 -13.063 0     
242.418 44.2495 0     -1.58219 -4.60703 0     1     0     11.5972 -6.61896 0     
250.077 59.2446 0     8.15251 4.94963 0     1     0     -0.0521276 -12.4457 0     
261.194 52.0403 0     -11.0507 7.69337 0     1     0     2.82398 -14.6622 0     
249.674 0.90604 0     -2.79999 -4.01566 0     1     0     -31.6089 1078.8 0     
250.079 1.88161 0     1.96 0.390268 0     1     0     743.895 -170.987 0     
249.676 2.79121 0     -0.621476 -7.59868 0     1     0     -36.5507 176.263 0     
249.303 3.79168 0     -5.84379 -5.73493 0     1     0     -3617.52 13.6296 0     
248.212 5.70659 0     -4.31669 9.74561 0     1     0     817.193 149.843 0     
250.743 6.77251 0     -7.18152 -7.83128 0     1     0     290.756 -1001.27 0     
250.746 4.88432 0     -4.82764 3.54348 0     1     0     166.504 7.12956 0     
249.218 7.75366 0     -3.29756 -8.1184 0     1     0     -60.8025 -965.749 0     
251.574 7.4714 0     0.880423 2.33709 0     1     0     -18.3342 149.044 0     
253.998 6.43348 0     0.155595 7.77296 0     1     0     1449.74 69.4987 0     
252.008 6.59803 0     8.4992 10.0127 0     1     0     -171.792 30.7304 0     
254.379 8.19605 0     -3.14023 4.03251 0     1     0     -217.859 240.082 0     
254.974 12.7953 0     -4.83337 -0.842065 0     1     0     -336.335 40.4658 0     
250.723 13.5118 0     7.42419 -5.25923 0     1     0     -2121.48 -1190.69 0     
251.344 17.0449 0     -9.16852 4.00668 0     1     0     292.051 307.853 0     
253.309 11.0932 0     -1.43763 -0.639508 0     1     0     242.345 -312.485 0     
254.355 15.8971 0     -8.42878 -0.265859 0     1     0     -118.976 48.1676 0     
252.256 14.1804 0     -6.50326 -1.12911 0     1     0     0.786749 -363.259 0     
253.077 12.03 0     10.1746 -7.25457 0     1     0     45.9408 244.699 0     
255.446 17.3684 0     3.08966 7.00149 0     1     0     435.915 -120.922 0     
257.597 17.8591 0     2.79023 5.88468 0     1     0     282.373 638.573 0     
252.637 17.1036 0     9.05282 -9.96516 0     1     0     -1066.85 -267.923 0     
257.949 15.1648 0     12.4804 0.675673 0     1     0     -227.335 -287.822 0     
259.355 25.886 0     7.06517 -2.70272 0     1     0     830.426 328.755 0     
256.935 19.8509 0     2.78758 4.73142 0     1     0     -387.614 -146.019 0     
260.274 15.6452 0     7.22431 3.93038 0     1     0     -202.753 34.9791 0     
257.981 24.7619 0     -4.22277 -6.48357 0     1     0     -1167.06 -689.317 0     
250.404 26.4347 0     10.7061 -5.52917 0     1     0     -703.386 -520.094 0     
252.515 23.5666 0     12.2908 9.64293 0     1     0     0.609622 194.265 0     
251.334 26.5616 0     -6.9195 -8.89613 0     1     0     530.2 98.4986 0     
254.888 27.077 0     1.76482 -2.93096 0     1     0     -26.38 296.152 0     
247.691 25.5025 0     2.04214 -2.01985 0     1     0     82.8751 -226.707 0     
260.693 33.4737 0     6.8462 2.16199 0     1     0     -285.779 176.518 0     
253.923 34.5493 0     -0.397491 8.36436 0     1     0     -26.7891 9.52583 0     
246.803 28.6377 0     1.07154 -0.26524 0     1     0     -342.276 1326.72 0     
245.716 30.5898 0     10.0298 3.37327 0     1     0     55.5842 -44.5317 0     
245.607 34.1624 0     0.758034 -3.37858 0     1     0     -246.341 -35.9983 0     
259.955 36.5004 0     9.51317 7.77793 0     1     0     -78.6064 315.566 0     
259.028 46.5287 0     7.49928 -8.35505 0     1     0     0.645086 -10.8613 0     
255.127 41.1624 0     5.39549 -2.15449 0     1     0     -45.1636 27.3479 0     
262.785 34.0743 0     7.18734 -1.6644 0     1     0     337.778 -0.39533 0     
256.766 35.2244 0     -9.18504 -0.61286 0     1     0     -407.528 -208.611 0     
242.111 53.5584 0     -3.75738 -4.6853 0     1     0     4.00637 -17.1156 0     
257.713 47.4499 0     -9.65698 -7.89148 0     1     0     6.44198 -13.6562 0     
177.829 51.8156 0     -9.7529 14.9292 0     1     0     -10.5167 -14.1999 0     
258.973 62.3338 0     -14.1189 14.2576 0     1     0     -1.5543 -12.6406 0     
256.17 52.7523 0     8.50961 3.40425 0     1     0     -19.0961 -13.9626 0     
267.875 50.0256 0     11.276 1.5194 0     1     0     -0.441954 -13.7868 0     
242.815 47.7699 0     9.43441 1.85019 0     1     0     279.199 267.197 0     
261.363 83.2938 0     -16.3792 8.97438 0     1     0     -0.00397942 -12.3049 0     
250.801 1.03024 0     -7.28347 -5.39861 0     1     0     -782.908 -15.5128 0     
251.4 1.8614 0     5.45139 3.37057 0     1     0     -255.951 282.737 0     
250.857 2.65563 0     1.53607 7.12147 0     1     0     -358.595 536.219 0     
251.171 3.98772 0     -3.86978 1.84326 0     1     0     175.459 -429.187 0     
249.775 4.78483 0     -5.22938 9.74895 0     1     0     -467.812 81.7551 0     
250.276 5.76601 0     6.02992 2.77925 0     1     0     96.5889 189.286 0     
251.774 4.85571 0     5.24892 -2.98039 0     1     0     267.15 -19.6359 0     
251.351 5.7751 0     -0.0180267 8.68728 0     1     0     -158.41 233.552 0     
252.429 5.72122 0     0.904068 -2.20694 0     1     0     -149.819 -935.042 0     
252.764 7.28562 0     0.829975 3.42873 0     1     0     -920.444 736.698 0     
253.222 8.26547 0     3.33455 3.373 0     1     0     -109.913 57.4501 0     
251.539 10.3061 0     -5.33028 6.65776 0     1     0     -321.118 346.363 0     
255.798 13.5832 0     -6.10694 -2.15223 0     1     0     -1317.68 -325.687 0     
253.619 9.20351 0     16.325 17.5629 0     1     0     844.203 28.1106 0     
254.398 11.9754 0     -7.633 -6.5231 0     1     0     -156.843 -57.4344 0     
253.451 14.7739 0     9.34757 0.71399 0     1     0     -55.9753 409.033 0     
256.93 16.0245 0     3.84935 0.504711 0     1     0     278.488 -835.032 0     
255.169 19.0662 0     2.82175 12.3831 0     1     0     -367.984 -164.667 0     
259.712 18.5635 0     -0.528068 0.734817 0     1     0     48.5778 17.2985 0     
259.203 16.1553 0     -2.41812 2.00648 0     1     0     154.049 -21.2209 0     
254.588 13.6798 0     -5.59502 -5.44421 0     1     0     167.835 318.727 0     
260.111 16.7371 0     4.86728 0.167591 0     1     0     -832.165 -83.3875 0     
252.207 16.107 0     -7.56814 -5.76192 0     1     0     -190.238 122.452 0     
252.719 18.0958 0     -4.46121 -1.58606 0     1     0     366.594 434.823 0     
259.316 17.4965 0     -3.57449 -1.49753 0     1     0     300.308 -73.3376 0     
258.93 20.6178 0     -7.05686 1.64035 0     1     0     -419.893 -467.955 0     
260.176 28.2615 0     -1.09346 -5.93995 0     1     0     -242.141 -60.8248 0     
256.949 23.9412 0     -1.42853 -5.633 0     1     0     24.9639 312.966 0     
252.81 32.3482 0     13.2548 -9.9233 0     1     0     76.8039 101.133 0     
249.805 27.8275 0     3.16838 1.89908 0     1     0     -179.638 181.353 0     
253.876 26.7898 0     -0.731717 -2.95756 0     1     0     -118.966 61.1484 0     
254.145 29.7773 0     2.5413 -1.54582 0     1     0     -322.875 416.387 0     
253.174 30.533 0     11.2392 -12.1011 0     1     0     -8.10084 67.1702 0     
261.787 34.2179 0     -1.04673 3.03106 0     1     0     -324.115 19.6012 0     
249.322 26.6398 0     2.05744 -7.41246 0     1     0     8.78591 1011.26 0     
255.293 31.5381 0     4.43305 -1.69131 0     1     0     235.554 479.042 0     
261.531 38.6603 0     -5.88254 4.31513 0     1     0     108.91 -131.335 0     
263.074 28.2739 0     0.310534 -17.836 0     1     0     -547.334 60.0354 0     
261.159 35.2418 0     0.275816 -9.72418 0     1     0     42.3812 -285.593 0     
259.032 35.8316 0     -22.2632 -1.71771 0     1     0     -762.43 609.961 0     
245.436 47.5437 0     9.71019 13.5589 0     1     0     -2.49145 -15.0451 0     
238.716 38.5408 0     -10.1535 9.98866 0     1     0     -108.363 34.6242 0     
247.144 36.8282 0     6.25096 12.7026 0     1     0     116.671 8.26476 0     
248.877 35.0765 0     -0.650407 -0.701577 0     1     0     828.986 180.958 0     
237.105 44.7701 0     -16.0823 3.78797 0     1     0     -1.42182 -9.80324 0     
245.041 45.573 0     8.89019 -7.38244 0     1     0     -22.4587 94.874 0     
257.949 50.4891 0     -6.01858 3.71771 0     1     0     -2.57359 -11.3275 0     
